cedar_uid,name,entity_class,name_source,name_source_label,name_source_url,name_captured,name_match_route,prior_canonical_name,name_differs_from_prior
CE-000H0-NG,Red Rock Day School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Red Rock Day School,0
CE-000H1-V9,Red Water Elementary School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Red Water Elementary School,0
CE-000H2-12,Rough Rock Community School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Rough Rock Community School,0
CE-000H3-7V,Riverside Indian School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Riverside Indian School,0
CE-000H4-DM,Santa Fe Indian School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Santa Fe Indian School,0
CE-000H5-KD,Seba Dalkai Boarding School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Seba Dalkai Boarding School,0
CE-000H6-S6,Second Mesa Day School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Second Mesa Day School,0
CE-000H7-ZZ,Sicangu Owayawa Oti (Rosebud Dormitory),BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Sicangu Owayawa Oti (Rosebud Dormitory),0
CE-000H8-5R,Shonto Preparatory School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Shonto Preparatory School,0
CE-000H9-BH,Shiprock Reservation Dormitory,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Shiprock Reservation Dormitory,0
CE-000HA-HA,Shiprock Northwest Middle/High School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Shiprock Northwest Middle/High School,0
CE-000HB-Q3,Sherman Indian High School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Sherman Indian High School,0
CE-000HC-XW,Shoshone-Bannock Jr/Sr High School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Shoshone-Bannock Jr/Sr High School,0
CE-000HD-3N,Isleta Elementary School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Isleta Elementary School,0
CE-000HE-9E,Salt River Elementary School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Salt River Elementary School,0
CE-000HF-F7,San Felipe Pueblo Elementary School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,San Felipe Pueblo Elementary School,0
CE-000HG-N0,San Ildefonso Day School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,San Ildefonso Day School,0
CE-000HH-VS,San Simon School (Tohono O'odham),BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,San Simon School (Tohono O'odham),0
CE-000HJ-1J,Sanostee Day School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Sanostee Day School,0
CE-000HK-7B,Santa Rosa Day School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Santa Rosa Day School,0
CE-000HM-D4,Santa Rosa Ranch School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Santa Rosa Ranch School,0
CE-000HN-KX,Isna Wica Owayawa (Loneman School),BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Isna Wica Owayawa (Loneman School),0
CE-000HP-SP,Sipayik Elementary School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Sipayik Elementary School,0
CE-000HQ-ZF,Sequoyah High School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Sequoyah High School,0
CE-000HR-58,St. Francis Indian School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,St. Francis Indian School,0
CE-000HS-B1,Standing Rock Community School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Standing Rock Community School,0
CE-000HT-HT,Standing Pine Elementary School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Standing Pine Elementary School,0
CE-000HV-QK,St. Stephens Indian School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,St. Stephens Indian School,0
CE-000HW-XC,Takini School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Takini School,0
CE-000HX-35,Taos Day School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Taos Day School,0
CE-000HY-9Y,Tuba City Boarding School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Tuba City Boarding School,0
CE-000HZ-FQ,Tucker Elementary School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Tucker Elementary School,0
CE-000J0-T0,Theodore Jamerson Elementary,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Theodore Jamerson Elementary,0
CE-000J1-0S,Theodore Roosevelt School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Theodore Roosevelt School,0
CE-000J2-6J,Tohono O'odham High School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Tohono O'odham High School,0
CE-000J3-CB,Tohaali' Community School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Tohaali' Community School,0
CE-000J4-J4,TóHajiilee Community School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,TóHajiilee Community School,0
CE-000J5-RX,Tonalea Day School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Tonalea Day School,0
CE-000J6-YP,Turtle Mountain Community Middle School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Turtle Mountain Community Middle School,0
CE-000J7-4F,Turtle Mountain Elementary School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Turtle Mountain Elementary School,0
CE-000J8-A8,Turtle Mountain Community High School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Turtle Mountain Community High School,0
CE-000J9-G1,Atsá Biyáázh Community School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Atsá Biyáázh Community School,0
CE-000JA-PT,Tse'ii'ahi' Community School,BIE School,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Tse'ii'ahi' Community School,0
